,loan_status
7993,fully_paid
1242,default
24971,fully_paid
22978,default
18309,fully_paid
7009,fully_paid
19560,fully_paid
14092,default
20150,fully_paid
16822,default
15829,default
8529,default
8009,fully_paid
11675,default
12082,fully_paid
11519,fully_paid
13203,default
2013,default
13064,fully_paid
12926,fully_paid
18019,fully_paid
25779,default
13774,fully_paid
7327,default
15335,default
752,fully_paid
5113,fully_paid
19841,fully_paid
4641,fully_paid
1791,default
1543,fully_paid
5201,fully_paid
2358,fully_paid
12903,default
17954,fully_paid
15986,default
6950,fully_paid
2698,default
8810,fully_paid
22845,fully_paid
14086,fully_paid
18906,fully_paid
1796,fully_paid
21840,default
13916,default
15543,default
25406,default
16457,default
13775,fully_paid
6549,fully_paid
14358,fully_paid
18373,default
26320,fully_paid
2049,fully_paid
5481,fully_paid
26286,default
21487,default
8085,fully_paid
12775,default
7395,fully_paid
24584,default
2253,fully_paid
9435,fully_paid
24459,default
9381,default
17349,fully_paid
806,default
25855,fully_paid
2486,fully_paid
23235,fully_paid
22312,default
20379,default
18635,default
430,default
16775,fully_paid
23784,default
20543,fully_paid
8479,default
24541,fully_paid
18039,default
22628,fully_paid
4076,default
16139,default
18266,fully_paid
16581,default
955,default
25015,default
20972,fully_paid
230,fully_paid
20363,fully_paid
16277,default
23032,fully_paid
2113,fully_paid
18881,fully_paid
4009,fully_paid
22097,fully_paid
20740,default
13337,default
9527,fully_paid
1509,fully_paid
1315,default
660,fully_paid
13539,default
19803,fully_paid
19611,fully_paid
5714,default
17155,fully_paid
5259,fully_paid
13400,fully_paid
25693,default
23716,fully_paid
12402,fully_paid
13846,fully_paid
21090,default
3586,default
7347,fully_paid
11156,fully_paid
18589,default
12250,default
19782,default
11372,default
26283,default
9066,fully_paid
587,fully_paid
14064,default
123,default
23642,default
3855,default
9836,default
1083,default
20976,fully_paid
20689,fully_paid
2574,fully_paid
2570,default
21837,fully_paid
3984,fully_paid
9269,fully_paid
17695,fully_paid
7250,default
17142,fully_paid
8229,default
1207,default
23994,default
24001,default
18518,default
16712,fully_paid
8273,default
10569,default
21214,fully_paid
8730,fully_paid
22776,default
15964,fully_paid
18052,fully_paid
20745,fully_paid
5667,fully_paid
26104,default
21958,default
25956,fully_paid
6893,fully_paid
12368,fully_paid
6928,fully_paid
21143,fully_paid
15098,default
7258,fully_paid
3864,default
1009,fully_paid
14560,fully_paid
12553,fully_paid
11049,fully_paid
7046,default
8674,fully_paid
23086,default
4746,fully_paid
14480,default
2454,fully_paid
5479,default
14567,fully_paid
21583,default
19230,default
20347,fully_paid
12620,fully_paid
2030,fully_paid
22450,default
5880,fully_paid
4950,default
2342,default
13437,default
24888,default
8107,fully_paid
17699,fully_paid
20339,fully_paid
13695,fully_paid
18762,default
19905,fully_paid
6142,default
6175,default
2780,default
19536,default
6163,fully_paid
10161,default
20301,fully_paid
97,fully_paid
4854,fully_paid
13251,default
12205,default
24515,default
20771,fully_paid
24095,fully_paid
8064,default
3972,default
16797,default
21280,fully_paid
23806,default
15360,default
14489,fully_paid
22639,default
13772,fully_paid
16426,fully_paid
14911,fully_paid
17249,fully_paid
19458,default
11967,fully_paid
18014,default
11180,fully_paid
21628,default
6473,fully_paid
4085,fully_paid
7678,default
5738,default
19353,default
9364,default
7588,fully_paid
20357,default
13426,fully_paid
6521,fully_paid
17227,fully_paid
19290,fully_paid
16709,fully_paid
5440,default
12642,default
21993,default
17618,fully_paid
26187,default
19413,fully_paid
25328,fully_paid
24070,default
2833,default
7251,fully_paid
10258,fully_paid
2944,default
18355,fully_paid
17747,fully_paid
12408,default
1658,default
6021,default
17458,fully_paid
21709,default
8697,default
14910,default
26088,fully_paid
16826,fully_paid
18263,default
25826,default
7173,fully_paid
18207,fully_paid
1247,fully_paid
24024,fully_paid
17511,default
11182,fully_paid
15715,fully_paid
21061,default
9279,default
13270,fully_paid
10538,fully_paid
20298,fully_paid
26173,fully_paid
15146,fully_paid
4801,default
15743,fully_paid
11046,fully_paid
18832,default
9400,default
1730,default
15408,default
26272,default
19411,fully_paid
7818,default
5321,fully_paid
18159,fully_paid
11626,fully_paid
4637,fully_paid
19963,default
13567,default
20666,fully_paid
25860,default
6379,fully_paid
5374,default
16086,default
3282,fully_paid
18258,fully_paid
16548,default
5858,fully_paid
22659,fully_paid
17540,fully_paid
16092,default
13526,fully_paid
6802,default
10415,default
18232,default
12959,default
25799,default
24335,fully_paid
11996,fully_paid
26328,fully_paid
6546,default
15463,fully_paid
19466,default
7436,fully_paid
17679,fully_paid
22377,fully_paid
10324,default
16188,default
25746,default
14905,default
12700,default
8217,fully_paid
15770,fully_paid
8337,default
16669,fully_paid
23751,default
6653,default
13942,fully_paid
26241,fully_paid
7092,default
12308,default
2950,default
17084,default
10498,fully_paid
25355,default
14882,default
9384,default
18697,fully_paid
2628,default
23194,default
5495,fully_paid
17819,fully_paid
4727,default
5523,fully_paid
6077,default
13014,default
22621,fully_paid
906,default
8828,default
19479,fully_paid
14603,default
325,default
25143,fully_paid
9051,fully_paid
20973,default
16827,default
24980,default
19216,fully_paid
1159,fully_paid
2324,fully_paid
10398,fully_paid
16892,fully_paid
20350,default
11033,fully_paid
2020,fully_paid
16604,fully_paid
5099,fully_paid
23810,default
10313,default
8727,fully_paid
14473,fully_paid
21910,fully_paid
15000,default
20438,default
25443,default
9980,fully_paid
13323,default
5850,fully_paid
21305,default
3189,default
17351,default
10715,default
22664,default
21519,fully_paid
18890,default
13448,fully_paid
14985,fully_paid
10674,default
5397,default
21539,default
11691,fully_paid
4643,fully_paid
4842,fully_paid
16751,fully_paid
20462,fully_paid
10410,fully_paid
18842,default
9398,fully_paid
6458,fully_paid
5471,fully_paid
16585,default
24450,default
13175,fully_paid
26164,fully_paid
136,fully_paid
13776,fully_paid
16565,fully_paid
4549,default
15757,fully_paid
22253,fully_paid
12800,default
2591,fully_paid
2945,fully_paid
499,default
8307,fully_paid
5280,default
3924,default
19103,fully_paid
6812,default
19677,fully_paid
15279,fully_paid
25205,default
12523,default
6035,fully_paid
21515,fully_paid
19603,default
6622,fully_paid
23980,default
10673,default
5178,fully_paid
6123,fully_paid
20938,fully_paid
26165,default
12714,default
8446,fully_paid
8496,fully_paid
7948,fully_paid
14904,default
6069,fully_paid
18948,default
17264,default
16940,fully_paid
481,fully_paid
18194,fully_paid
18423,default
23100,fully_paid
11910,default
2728,fully_paid
12998,fully_paid
11837,fully_paid
14157,fully_paid
25219,fully_paid
25296,fully_paid
20968,default
16901,default
4101,default
20679,fully_paid
10020,default
25391,default
18582,default
1013,default
23460,default
25294,default
1433,fully_paid
6691,fully_paid
7470,default
11825,fully_paid
22226,default
19167,fully_paid
9520,fully_paid
22281,fully_paid
26010,fully_paid
5225,default
3337,default
12455,default
23215,default
524,fully_paid
3326,default
11642,fully_paid
21295,fully_paid
10014,default
11009,fully_paid
25201,default
24073,default
10106,fully_paid
26351,default
24916,default
19637,fully_paid
17036,fully_paid
3412,default
9789,fully_paid
25667,default
19668,fully_paid
2864,default
9898,default
14771,default
20850,fully_paid
18763,default
15326,default
9264,fully_paid
14605,fully_paid
9224,fully_paid
19318,default
137,fully_paid
18785,default
18508,fully_paid
15624,default
22692,fully_paid
5413,default
8394,default
3974,fully_paid
25113,default
14795,default
23781,default
20162,default
16493,fully_paid
4751,default
4467,fully_paid
25824,default
6156,default
5718,default
14947,fully_paid
6914,fully_paid
13677,default
9169,fully_paid
12487,default
18226,default
3348,fully_paid
1667,fully_paid
10458,fully_paid
9316,default
4289,fully_paid
2724,default
15545,fully_paid
20024,fully_paid
299,default
134,fully_paid
16758,fully_paid
23195,default
23059,fully_paid
23778,default
8944,default
10606,default
5855,default
13516,default
2220,default
6126,default
6846,default
17607,default
25927,default
4658,default
16440,fully_paid
18451,fully_paid
740,fully_paid
282,default
16597,fully_paid
20748,fully_paid
5331,fully_paid
9623,fully_paid
5859,fully_paid
20037,fully_paid
16516,fully_paid
14330,default
2089,default
13898,fully_paid
11023,default
25988,default
4895,default
14626,fully_paid
24514,default
3766,default
17313,default
83,default
20466,default
25452,default
18467,default
5043,fully_paid
18630,default
867,default
4439,default
10399,default
18211,default
3923,fully_paid
7189,fully_paid
15732,default
12566,fully_paid
6978,default
11091,default
6538,fully_paid
4970,fully_paid
3278,fully_paid
6612,fully_paid
14744,default
18744,fully_paid
11321,fully_paid
10553,default
25151,fully_paid
11001,default
14710,fully_paid
25695,default
359,fully_paid
13897,fully_paid
21183,fully_paid
24611,default
2708,fully_paid
5680,default
25424,default
13285,default
19993,fully_paid
6222,fully_paid
14701,default
6547,fully_paid
19929,default
4097,default
23469,default
1678,default
2999,fully_paid
6615,fully_paid
6397,fully_paid
16288,fully_paid
16515,default
7434,default
1034,fully_paid
5646,default
17912,fully_paid
13915,default
3979,fully_paid
10786,fully_paid
21072,default
17766,default
14437,default
6632,fully_paid
7583,default
443,default
13104,fully_paid
22870,default
23379,default
11440,fully_paid
22888,default
18860,fully_paid
8654,default
25032,default
25775,default
12802,fully_paid
487,fully_paid
21590,default
2710,fully_paid
13073,fully_paid
25633,default
23252,default
17838,default
22008,default
11215,fully_paid
18265,fully_paid
20375,default
9114,fully_paid
20136,fully_paid
8213,fully_paid
19776,default
9964,default
10960,default
7129,fully_paid
22359,default
20759,fully_paid
1153,default
8282,default
2019,default
24433,fully_paid
4492,default
19069,default
14955,default
16312,default
13269,default
17315,default
2455,default
16694,fully_paid
12868,fully_paid
13085,default
20761,default
20300,default
18955,default
13429,fully_paid
237,default
9308,default
26303,default
22768,default
13402,fully_paid
6820,fully_paid
18910,fully_paid
20723,default
18506,default
21816,fully_paid
11936,fully_paid
22577,default
24435,fully_paid
24144,fully_paid
9525,fully_paid
22820,default
13062,default
25122,default
18270,fully_paid
9059,fully_paid
19087,fully_paid
17016,default
4320,default
3676,default
3592,default
26168,default
18333,default
22857,default
8917,default
6339,fully_paid
22056,default
10781,fully_paid
11265,default
1508,default
14835,default
24448,fully_paid
9959,default
17144,default
25241,default
25574,default
14693,default
18652,fully_paid
15965,default
11469,fully_paid
23701,default
3404,fully_paid
23438,fully_paid
842,fully_paid
7730,default
25514,default
6894,fully_paid
8839,fully_paid
8547,fully_paid
17112,fully_paid
14010,fully_paid
24368,default
3067,fully_paid
12369,default
3687,fully_paid
8045,fully_paid
16124,fully_paid
24929,default
10582,fully_paid
10928,fully_paid
5812,default
2421,default
25026,default
25672,fully_paid
18285,default
12113,default
11176,default
15867,default
16090,default
2362,default
14423,default
12734,fully_paid
2224,default
17246,default
4598,fully_paid
12646,fully_paid
7749,default
4371,default
11050,default
11393,fully_paid
2440,fully_paid
17575,fully_paid
6740,fully_paid
3619,fully_paid
21495,fully_paid
25103,fully_paid
7623,fully_paid
2975,fully_paid
25288,default
14529,fully_paid
17878,default
17401,default
2917,default
15370,fully_paid
2660,fully_paid
23495,default
18006,default
23525,default
5134,default
6884,default
1205,fully_paid
7491,fully_paid
24274,default
10530,fully_paid
18367,fully_paid
4253,fully_paid
23561,fully_paid
4494,fully_paid
16313,default
24416,default
2666,fully_paid
13969,default
4765,fully_paid
21020,fully_paid
11204,default
11999,default
18529,fully_paid
18517,fully_paid
12576,default
6349,default
11859,default
1857,fully_paid
25533,default
9144,fully_paid
23895,fully_paid
489,fully_paid
2866,fully_paid
3281,fully_paid
22709,fully_paid
15330,fully_paid
13856,fully_paid
9936,default
21007,fully_paid
13480,fully_paid
10285,fully_paid
4763,fully_paid
13265,default
9106,fully_paid
3520,default
25340,default
25865,default
3954,fully_paid
2131,default
17743,default
7841,default
545,default
2330,fully_paid
15159,fully_paid
109,default
14143,default
901,fully_paid
16335,default
4481,default
9647,default
14204,default
10312,fully_paid
15031,default
8099,default
22488,fully_paid
8952,default
20424,default
24841,default
11750,fully_paid
19563,default
2676,fully_paid
1500,fully_paid
25540,fully_paid
4595,fully_paid
19994,default
10752,default
23248,default
20395,fully_paid
82,default
9495,default
6095,fully_paid
21114,fully_paid
24572,default
13976,default
4886,default
18465,default
9037,fully_paid
18514,default
19106,default
25868,default
22852,fully_paid
10091,fully_paid
10002,fully_paid
12591,fully_paid
5961,default
8160,fully_paid
16226,default
25165,fully_paid
6767,fully_paid
16330,fully_paid
6494,fully_paid
2199,default
17267,default
11880,default
10335,fully_paid
25880,fully_paid
16095,fully_paid
6843,default
16963,default
20714,default
17941,fully_paid
40,fully_paid
17123,fully_paid
2856,fully_paid
25591,fully_paid
22267,default
14034,fully_paid
2623,fully_paid
19579,default
6585,fully_paid
20133,default
14108,default
6308,fully_paid
26262,default
24759,default
15905,default
12176,default
14557,default
25090,fully_paid
22993,default
4584,default
26355,default
11338,default
12118,fully_paid
25504,default
9174,fully_paid
11124,fully_paid
12153,fully_paid
25881,default
18189,default
11817,fully_paid
10548,fully_paid
19575,fully_paid
11004,default
8772,fully_paid
2448,default
11824,fully_paid
21398,fully_paid
22666,fully_paid
24021,default
2904,default
10329,default
16135,fully_paid
23651,fully_paid
22079,default
1727,default
24819,default
19094,default
22162,fully_paid
17892,default
8484,default
15928,default
9306,fully_paid
17619,default
17765,fully_paid
497,default
24394,fully_paid
7607,fully_paid
3987,fully_paid
25797,default
12355,default
12673,default
9107,fully_paid
15100,fully_paid
9494,fully_paid
4270,fully_paid
23419,default
9522,fully_paid
9342,default
11648,default
11038,default
10607,fully_paid
9539,fully_paid
19176,default
23327,default
17499,fully_paid
25477,default
22883,default
22901,default
10862,default
22890,fully_paid
2130,fully_paid
13078,default
3800,default
3016,fully_paid
9078,default
7016,fully_paid
10812,fully_paid
